0 $F,0,"00:00:00","11:49:52","00:00:00","      "
1012 $F,0,"00:00:00","11:49:53","00:00:00","      "
1998 $F,0,"00:00:00","11:49:54","00:00:00","      "
3036 $I,"11:49:55","20 Apr 18"
3037 $I,"11:49:55","20 Apr 18"
3038 $I,"11:49:55","20 Apr 18"
3039 $F,9999,"00:00:00","11:49:55","00:00:00","      "
3040 $B,78,"Juniors men 200 Dobbin 1"
3041 $E,"TRACKNAME","Arena Geisingen"
3041 $E,"TRACKLENGTH","0.200"
3041 $B,78,"Juniors men 200 Dobbin 1"
3042 $E,"TRACKNAME","Arena Geisingen"
3042 $E,"TRACKLENGTH","0.200"
3044 $C,1,"Juniors men"
902975 $F,9999,"00:00:00","12:04:55","00:14:59","Green "
903412 $J,"770","00:00:00.000","00:14:59.735"
903455 $G,60,"770",,"00:14:59.735"
903457 $SR,60,"770",,"00:00:00",0
903458 $H,60,"770",0,"00:00:00"
903459 $SP,60,"770",0,"00:00:00",0
903790 $G,61,"807",,"00:00:00"
903842 $G,62,"728",,"00:00:00"
903842 $G,63,"740",,"00:00:00"
903842 $H,66,"728",0,"00:00:00"
903843 $H,69,"740",0,"00:00:00"
903843 $H,65,"725",0,"00:00:00"
903844 $H,68,"735",0,"00:00:00"
903844 $H,75,"753",0,"00:00:00"
903845 $H,71,"749",0,"00:00:00"
903845 $H,64,"724",0,"00:00:00"
903846 $H,73,"751",0,"00:00:00"
903846 $H,61,"715",0,"00:00:00"
903847 $H,72,"750",0,"00:00:00"
903847 $H,70,"747",0,"00:00:00"
903848 $H,77,"760",0,"00:00:00"
903848 $H,78,"763",0,"00:00:00"
903849 $H,63,"721",0,"00:00:00"
903849 $H,62,"720",0,"00:00:00"
903850 $H,74,"752",0,"00:00:00"
903850 $H,67,"734",0,"00:00:00"
903851 $H,76,"755",0,"00:00:00"
903851 $SP,66,"728",0,"00:00:00",0
903851 $SP,69,"740",0,"00:00:00",0
903852 $SP,65,"725",0,"00:00:00",0
903852 $SP,68,"735",0,"00:00:00",0
903853 $SP,75,"753",0,"00:00:00",0
903853 $SP,71,"749",0,"00:00:00",0
903854 $SP,64,"724",0,"00:00:00",0
903854 $SP,73,"751",0,"00:00:00",0
903855 $SP,61,"715",0,"00:00:00",0
903855 $SP,72,"750",0,"00:00:00",0
903856 $SP,70,"747",0,"00:00:00",0
903856 $SP,63,"721",0,"00:00:00",0
903857 $SP,62,"720",0,"00:00:00",0
903858 $SP,74,"752",0,"00:00:00",0
903858 $SP,67,"734",0,"00:00:00",0
903858 $SR,61,"807",,"00:00:00",0
903859 $SR,62,"728",,"00:00:00",0
903859 $SR,63,"740",,"00:00:00",0
903991 $F,9999,"00:00:00","12:04:56","00:15:00","Green "
904991 $F,9999,"00:00:00","12:04:57","00:15:01","Green "
905988 $F,9999,"00:00:00","12:04:58","00:15:02","Green "
906330 $J,"791","00:00:14.459","00:15:02.683"
906378 $G,59,"791",1,"00:15:02.683"
906379 $SR,59,"791",1,"00:00:14.459",49795
906380 $H,3,"791",1,"00:00:14.459"
906381 $SP,3,"791",1,"00:00:14.459",49795
906426 $F,9999,"00:00:00","12:04:58","00:15:03","Green "
906591 $H,47,"780",1,"00:00:15.738"
906592 $H,57,"785",1,"00:00:16.481"
906593 $H,35,"757",1,"00:00:15.412"
906594 $H,13,"741",1,"00:00:14.792"
906595 $H,29,"761",1,"00:00:15.327"
906597 $H,50,"746",1,"00:00:15.812"
906601 $H,56,"804",1,"00:00:16.366"
906602 $H,38,"782",1,"00:00:15.498"
906603 $H,49,"797",1,"00:00:15.793"
906605 $H,17,"754",1,"00:00:14.984"
906606 $H,20,"762",1,"00:00:15.087"
906607 $H,10,"800",1,"00:00:14.728"
906608 $H,41,"717",1,"00:00:15.642"
906609 $H,11,"723",1,"00:00:14.740"
906610 $H,9,"729",1,"00:00:14.700"
906611 $H,6,"764",1,"00:00:14.574"
906612 $H,34,"733",1,"00:00:15.394"
906613 $H,48,"766",1,"00:00:15.768"
906614 $H,58,"795",1,"00:00:16.709"
906615 $H,25,"714",1,"00:00:15.191"
906616 $H,39,"765",1,"00:00:15.502"
906617 $H,32,"743",1,"00:00:15.376"
906618 $H,4,"759",1,"00:00:14.490"
906619 $H,37,"730",1,"00:00:15.479"
906620 $H,52,"726",1,"00:00:15.960"
906621 $H,31,"793",1,"00:00:15.365"
906623 $H,33,"736",1,"00:00:15.377"
906624 $H,55,"771",1,"00:00:16.124"
906625 $H,19,"776",1,"00:00:15.081"
906626 $H,23,"784",1,"00:00:15.135"
906627 $H,8,"744",1,"00:00:14.629"
906628 $H,40,"783",1,"00:00:15.566"
906629 $H,21,"727",1,"00:00:15.097"
906630 $H,16,"737",1,"00:00:14.876"
906631 $H,36,"756",1,"00:00:15.455"
906632 $H,59,"731",1,"00:00:16.875"
906633 $H,7,"799",1,"00:00:14.578"
906634 $H,51,"769",1,"00:00:15.905"
906635 $H,45,"739",1,"00:00:15.705"
906635 $H,22,"787",1,"00:00:15.120"
906636 $H,18,"768",1,"00:00:15.005"
906636 $H,46,"802",1,"00:00:15.706"
906637 $H,26,"745",1,"00:00:15.210"
906638 $H,24,"773",1,"00:00:15.170"
906638 $H,15,"772",1,"00:00:14.862"
906639 $H,53,"738",1,"00:00:16.018"
906639 $H,30,"722",1,"00:00:15.334"
906640 $H,54,"758",1,"00:00:16.084"
906641 $H,43,"767",1,"00:00:15.670"
906641 $H,42,"732",1,"00:00:15.653"
906642 $H,27,"718",1,"00:00:15.257"
906643 $H,12,"803",1,"00:00:14.747"
906643 $H,14,"798",1,"00:00:14.796"
906644 $H,28,"786",1,"00:00:15.277"
906645 $H,44,"716",1,"00:00:15.689"
906645 $H,5,"789",1,"00:00:14.517"
906646 $SP,47,"780",1,"00:00:15.738",45749
906646 $SP,57,"785",1,"00:00:16.481",43686
906647 $SP,35,"757",1,"00:00:15.412",46716
906647 $SP,13,"741",1,"00:00:14.792",48674
906648 $SP,29,"761",1,"00:00:15.327",46975
906649 $SP,50,"746",1,"00:00:15.812",45535
906649 $SP,56,"804",1,"00:00:16.366",43993
906650 $SP,38,"782",1,"00:00:15.498",46457
906650 $SP,49,"797",1,"00:00:15.793",45589
906651 $SP,17,"754",1,"00:00:14.984",48051
906651 $SP,20,"762",1,"00:00:15.087",47723
906652 $SP,10,"800",1,"00:00:14.728",48886
906652 $SP,41,"717",1,"00:00:15.642",46029
906653 $SP,11,"723",1,"00:00:14.740",48846
906654 $SP,9,"729",1,"00:00:14.700",48979
906654 $SP,6,"764",1,"00:00:14.574",49403
906655 $SP,34,"733",1,"00:00:15.394",46771
906655 $SP,48,"766",1,"00:00:15.768",45662
906656 $SP,58,"795",1,"00:00:16.709",43090
906657 $SP,25,"714",1,"00:00:15.191",47396
906658 $SP,39,"765",1,"00:00:15.502",46445
906658 $SP,32,"743",1,"00:00:15.376",46826
906659 $SP,4,"759",1,"00:00:14.490",49689
906660 $SP,37,"730",1,"00:00:15.479",46514
906660 $SP,52,"726",1,"00:00:15.960",45112
906661 $SP,31,"793",1,"00:00:15.365",46859
906661 $SP,33,"736",1,"00:00:15.377",46823
906662 $SP,55,"771",1,"00:00:16.124",44653
906662 $SP,19,"776",1,"00:00:15.081",47742
906663 $SP,23,"784",1,"00:00:15.135",47571
906664 $SP,8,"744",1,"00:00:14.629",49217
906664 $SP,40,"783",1,"00:00:15.566",46254
906664 $SP,21,"727",1,"00:00:15.097",47691
906665 $SP,16,"737",1,"00:00:14.876",48400
906665 $SP,36,"756",1,"00:00:15.455",46586
906665 $SP,59,"731",1,"00:00:16.875",42666
906666 $SP,7,"799",1,"00:00:14.578",49389
906666 $SP,51,"769",1,"00:00:15.905",45268
906666 $SP,45,"739",1,"00:00:15.705",45845
906667 $SP,22,"787",1,"00:00:15.120",47619
906667 $SP,18,"768",1,"00:00:15.005",47984
906667 $SP,46,"802",1,"00:00:15.706",45842
906668 $SP,26,"745",1,"00:00:15.210",47337
906668 $SP,24,"773",1,"00:00:15.170",47462
906668 $SP,15,"772",1,"00:00:14.862",48445
906668 $SP,53,"738",1,"00:00:16.018",44949
906669 $SP,30,"722",1,"00:00:15.334",46954
906669 $SP,54,"758",1,"00:00:16.084",44764
906669 $SP,43,"767",1,"00:00:15.670",45947
906670 $SP,42,"732",1,"00:00:15.653",45997
906670 $SP,27,"718",1,"00:00:15.257",47191
906671 $SP,12,"803",1,"00:00:14.747",48823
906671 $SP,14,"798",1,"00:00:14.796",48661
906671 $SP,28,"786",1,"00:00:15.277",47129
906672 $SP,44,"716",1,"00:00:15.689",45892
906672 $SP,5,"789",1,"00:00:14.517",49597
906979 $F,9999,"00:00:00","12:04:59","00:15:03","Green "
907977 $F,9999,"00:00:00","12:05:00","00:15:04","Green "
908992 $F,9999,"00:00:00","12:05:01","00:15:05","Green "
909974 $F,9999,"00:00:00","12:05:02","00:15:06","Green "
910995 $F,9999,"00:00:00","12:05:03","00:15:07","Green "
911971 $F,9999,"00:00:00","12:05:04","00:15:08","Green "
912507 $J,"806","00:00:00.000","00:15:08.856"
912549 $G,61,"806",,"00:15:08.856"
912550 $SR,61,"806",,"00:00:00",0
912551 $H,61,"806",0,"00:00:00"
912552 $SP,61,"806",0,"00:00:00",0
912790 $G,62,"807",,"00:00:00"
912830 $G,63,"728",,"00:00:00"
912831 $G,64,"740",,"00:00:00"
912832 $H,67,"728",0,"00:00:00"
912833 $H,70,"740",0,"00:00:00"
912834 $H,85,"781",0,"00:00:00"
912835 $H,66,"725",0,"00:00:00"
912836 $H,69,"735",0,"00:00:00"
912837 $H,76,"753",0,"00:00:00"
912838 $H,72,"749",0,"00:00:00"
912840 $H,65,"724",0,"00:00:00"
912841 $H,88,"792",0,"00:00:00"
912843 $H,74,"751",0,"00:00:00"
912843 $H,81,"775",0,"00:00:00"
912844 $H,62,"715",0,"00:00:00"
912845 $H,82,"777",0,"00:00:00"
912845 $H,84,"779",0,"00:00:00"
912846 $H,87,"790",0,"00:00:00"
912846 $H,73,"750",0,"00:00:00"
912847 $H,80,"774",0,"00:00:00"
912847 $H,71,"747",0,"00:00:00"
912848 $H,78,"760",0,"00:00:00"
912849 $H,79,"763",0,"00:00:00"
912849 $H,64,"721",0,"00:00:00"
912850 $H,89,"796",0,"00:00:00"
912850 $H,63,"720",0,"00:00:00"
912851 $H,75,"752",0,"00:00:00"
912852 $H,68,"734",0,"00:00:00"
912852 $H,90,"805",0,"00:00:00"
912853 $H,86,"788",0,"00:00:00"
912853 $H,77,"755",0,"00:00:00"
912854 $H,83,"778",0,"00:00:00"
912855 $SP,67,"728",0,"00:00:00",0
912855 $SP,70,"740",0,"00:00:00",0
912856 $SP,66,"725",0,"00:00:00",0
912857 $SP,69,"735",0,"00:00:00",0
912857 $SP,72,"749",0,"00:00:00",0
912858 $SP,65,"724",0,"00:00:00",0
912859 $SP,74,"751",0,"00:00:00",0
912859 $SP,62,"715",0,"00:00:00",0
912861 $SP,73,"750",0,"00:00:00",0
912862 $SP,71,"747",0,"00:00:00",0
912862 $SP,64,"721",0,"00:00:00",0
912863 $SP,63,"720",0,"00:00:00",0
912863 $SP,75,"752",0,"00:00:00",0
912864 $SP,68,"734",0,"00:00:00",0
912865 $SR,62,"807",,"00:00:00",0
912865 $SR,63,"728",,"00:00:00",0
912866 $SR,64,"740",,"00:00:00",0
912975 $F,9999,"00:00:00","12:05:05","00:15:09","Green "
913976 $F,9999,"00:00:00","12:05:06","00:15:10","Green "
914973 $F,9999,"00:00:00","12:05:07","00:15:11","Green "
915983 $F,9999,"00:00:00","12:05:08","00:15:12","Green "
916970 $F,9999,"00:00:00","12:05:09","00:15:13","Green "
917981 $F,9999,"00:00:00","12:05:10","00:15:14","Green "
918847 $J,"770","00:00:15.508","00:15:15.243"
918891 $G,60,"770",1,"00:15:15.243"
918892 $SR,60,"770",1,"00:00:15.508",46427
918893 $H,40,"770",1,"00:00:15.508"
918894 $SP,40,"770",1,"00:00:15.508",46427
918979 $F,9999,"00:00:00","12:05:11","00:15:15","Green "
919169 $H,48,"780",1,"00:00:15.738"
919209 $H,58,"785",1,"00:00:16.481"
919210 $H,51,"746",1,"00:00:15.812"
919211 $H,57,"804",1,"00:00:16.366"
919212 $H,50,"797",1,"00:00:15.793"
919213 $H,42,"717",1,"00:00:15.642"
919214 $H,49,"766",1,"00:00:15.768"
919216 $H,59,"795",1,"00:00:16.709"
919217 $H,53,"726",1,"00:00:15.960"
919218 $H,56,"771",1,"00:00:16.124"
919219 $H,41,"783",1,"00:00:15.566"
919220 $H,60,"731",1,"00:00:16.875"
919221 $H,52,"769",1,"00:00:15.905"
919222 $H,46,"739",1,"00:00:15.705"
919224 $H,47,"802",1,"00:00:15.706"
919225 $H,54,"738",1,"00:00:16.018"
919226 $H,55,"758",1,"00:00:16.084"
919227 $H,44,"767",1,"00:00:15.670"
919228 $H,43,"732",1,"00:00:15.653"
919229 $H,45,"716",1,"00:00:15.689"
919230 $SP,48,"780",1,"00:00:15.738",45749
919231 $SP,58,"785",1,"00:00:16.481",43686
919232 $SP,51,"746",1,"00:00:15.812",45535
919233 $SP,57,"804",1,"00:00:16.366",43993
919234 $SP,50,"797",1,"00:00:15.793",45589
919235 $SP,42,"717",1,"00:00:15.642",46029
919236 $SP,49,"766",1,"00:00:15.768",45662
919238 $SP,59,"795",1,"00:00:16.709",43090
919239 $SP,53,"726",1,"00:00:15.960",45112
919240 $SP,56,"771",1,"00:00:16.124",44653
919241 $SP,41,"783",1,"00:00:15.566",46254
919242 $SP,60,"731",1,"00:00:16.875",42666
919243 $SP,52,"769",1,"00:00:15.905",45268
919244 $SP,46,"739",1,"00:00:15.705",45845
919245 $SP,47,"802",1,"00:00:15.706",45842
919246 $SP,54,"738",1,"00:00:16.018",44949
919248 $SP,55,"758",1,"00:00:16.084",44764
919249 $SP,44,"767",1,"00:00:15.670",45947
919250 $SP,43,"732",1,"00:00:15.653",45997
919251 $SP,45,"716",1,"00:00:15.689",45892
919966 $F,9999,"00:00:00","12:05:12","00:15:16","Green "
920976 $F,9999,"00:00:00","12:05:13","00:15:17","Green "
921963 $F,9999,"00:00:00","12:05:14","00:15:18","Green "
922989 $F,9999,"00:00:00","12:05:15","00:15:19","Green "
923990 $F,9999,"00:00:00","12:05:16","00:15:20","Green "
924973 $F,9999,"00:00:00","12:05:17","00:15:21","Green "
925379 $J,"781","00:00:00.000","00:15:21.761"
925420 $G,62,"781",,"00:15:21.761"
925421 $SR,62,"781",,"00:00:00",0
925422 $H,62,"781",0,"00:00:00"
925423 $SP,62,"781",0,"00:00:00",0
925769 $G,63,"807",,"00:00:00"
925810 $G,64,"728",,"00:00:00"
925811 $G,65,"740",,"00:00:00"
925813 $H,68,"728",0,"00:00:00"
925814 $H,71,"740",0,"00:00:00"
925815 $H,67,"725",0,"00:00:00"
925816 $H,70,"735",0,"00:00:00"
925817 $H,77,"753",0,"00:00:00"
925817 $H,73,"749",0,"00:00:00"
925819 $H,66,"724",0,"00:00:00"
925819 $H,75,"751",0,"00:00:00"
925821 $H,82,"775",0,"00:00:00"
925821 $H,63,"715",0,"00:00:00"
925823 $H,83,"777",0,"00:00:00"
925824 $H,85,"779",0,"00:00:00"
925826 $H,74,"750",0,"00:00:00"
925827 $H,81,"774",0,"00:00:00"
925828 $H,72,"747",0,"00:00:00"
925829 $H,79,"760",0,"00:00:00"
925830 $H,80,"763",0,"00:00:00"
925831 $H,65,"721",0,"00:00:00"
925832 $H,64,"720",0,"00:00:00"
925833 $H,76,"752",0,"00:00:00"
925834 $H,69,"734",0,"00:00:00"
925835 $H,78,"755",0,"00:00:00"
925836 $H,84,"778",0,"00:00:00"
925837 $SP,68,"728",0,"00:00:00",0
925838 $SP,71,"740",0,"00:00:00",0
925839 $SP,67,"725",0,"00:00:00",0
925840 $SP,70,"735",0,"00:00:00",0
925841 $SP,73,"749",0,"00:00:00",0
925842 $SP,66,"724",0,"00:00:00",0
925843 $SP,75,"751",0,"00:00:00",0
925845 $SP,63,"715",0,"00:00:00",0
925846 $SP,74,"750",0,"00:00:00",0
925847 $SP,72,"747",0,"00:00:00",0
925848 $SP,65,"721",0,"00:00:00",0
925849 $SP,64,"720",0,"00:00:00",0
925849 $SP,69,"734",0,"00:00:00",0
925850 $SR,63,"807",,"00:00:00",0
925851 $SR,64,"728",,"00:00:00",0
925852 $SR,65,"740",,"00:00:00",0
925971 $F,9999,"00:00:00","12:05:18","00:15:22","Green "
926918 $J,"806","00:00:14.646","00:15:23.502"
926961 $G,61,"806",1,"00:15:23.502"
926961 $SR,61,"806",1,"00:00:14.646",49160
926962 $H,9,"806",1,"00:00:14.646"
926962 $SP,9,"806",1,"00:00:14.646",49160
927001 $F,9999,"00:00:00","12:05:19","00:15:23","Green "
927187 $H,49,"780",1,"00:00:15.738"
927188 $H,59,"785",1,"00:00:16.481"
927189 $H,36,"757",1,"00:00:15.412"
927191 $H,14,"741",1,"00:00:14.792"
927192 $H,30,"761",1,"00:00:15.327"
927193 $H,52,"746",1,"00:00:15.812"
927194 $H,58,"804",1,"00:00:16.366"
927195 $H,39,"782",1,"00:00:15.498"
927196 $H,51,"797",1,"00:00:15.793"
927197 $H,18,"754",1,"00:00:14.984"
927198 $H,21,"762",1,"00:00:15.087"
927199 $H,11,"800",1,"00:00:14.728"
927200 $H,43,"717",1,"00:00:15.642"
927201 $H,12,"723",1,"00:00:14.740"
927202 $H,10,"729",1,"00:00:14.700"
927203 $H,35,"733",1,"00:00:15.394"
927204 $H,50,"766",1,"00:00:15.768"
927205 $H,60,"795",1,"00:00:16.709"
927206 $H,26,"714",1,"00:00:15.191"
927207 $H,40,"765",1,"00:00:15.502"
927208 $H,33,"743",1,"00:00:15.376"
927210 $H,38,"730",1,"00:00:15.479"
927211 $H,54,"726",1,"00:00:15.960"
927212 $H,32,"793",1,"00:00:15.365"
927213 $H,34,"736",1,"00:00:15.377"
927213 $H,57,"771",1,"00:00:16.124"
927214 $H,20,"776",1,"00:00:15.081"
927214 $H,24,"784",1,"00:00:15.135"
927215 $H,42,"783",1,"00:00:15.566"
927215 $H,22,"727",1,"00:00:15.097"
927216 $H,17,"737",1,"00:00:14.876"
927216 $H,37,"756",1,"00:00:15.455"
927217 $H,61,"731",1,"00:00:16.875"
927217 $H,53,"769",1,"00:00:15.905"
927218 $H,47,"739",1,"00:00:15.705"
927218 $H,23,"787",1,"00:00:15.120"
927218 $H,19,"768",1,"00:00:15.005"
927219 $H,48,"802",1,"00:00:15.706"
927219 $H,27,"745",1,"00:00:15.210"
927220 $H,25,"773",1,"00:00:15.170"
927220 $H,16,"772",1,"00:00:14.862"
927221 $H,55,"738",1,"00:00:16.018"
927221 $H,31,"722",1,"00:00:15.334"
927222 $H,56,"758",1,"00:00:16.084"
927222 $H,45,"767",1,"00:00:15.670"
927223 $H,44,"732",1,"00:00:15.653"
927223 $H,28,"718",1,"00:00:15.257"
927224 $H,13,"803",1,"00:00:14.747"
927224 $H,15,"798",1,"00:00:14.796"
927225 $H,29,"786",1,"00:00:15.277"
927225 $H,46,"716",1,"00:00:15.689"
927227 $H,41,"770",1,"00:00:15.508"
927227 $SP,49,"780",1,"00:00:15.738",45749
927228 $SP,59,"785",1,"00:00:16.481",43686
927228 $SP,36,"757",1,"00:00:15.412",46716
927229 $SP,14,"741",1,"00:00:14.792",48674
927229 $SP,30,"761",1,"00:00:15.327",46975
927230 $SP,52,"746",1,"00:00:15.812",45535
927230 $SP,58,"804",1,"00:00:16.366",43993
927231 $SP,39,"782",1,"00:00:15.498",46457
927231 $SP,51,"797",1,"00:00:15.793",45589
927232 $SP,18,"754",1,"00:00:14.984",48051
927232 $SP,21,"762",1,"00:00:15.087",47723
927233 $SP,11,"800",1,"00:00:14.728",48886
927233 $SP,43,"717",1,"00:00:15.642",46029
927233 $SP,12,"723",1,"00:00:14.740",48846
927234 $SP,10,"729",1,"00:00:14.700",48979
927234 $SP,35,"733",1,"00:00:15.394",46771
927235 $SP,50,"766",1,"00:00:15.768",45662
927235 $SP,60,"795",1,"00:00:16.709",43090
927236 $SP,26,"714",1,"00:00:15.191",47396
927236 $SP,40,"765",1,"00:00:15.502",46445
927237 $SP,33,"743",1,"00:00:15.376",46826
927237 $SP,38,"730",1,"00:00:15.479",46514
927238 $SP,54,"726",1,"00:00:15.960",45112
927238 $SP,32,"793",1,"00:00:15.365",46859
927239 $SP,34,"736",1,"00:00:15.377",46823
927239 $SP,57,"771",1,"00:00:16.124",44653
927240 $SP,20,"776",1,"00:00:15.081",47742
927240 $SP,24,"784",1,"00:00:15.135",47571
927241 $SP,42,"783",1,"00:00:15.566",46254
927241 $SP,22,"727",1,"00:00:15.097",47691
927242 $SP,17,"737",1,"00:00:14.876",48400
927242 $SP,37,"756",1,"00:00:15.455",46586
927242 $SP,61,"731",1,"00:00:16.875",42666
927243 $SP,53,"769",1,"00:00:15.905",45268
927243 $SP,47,"739",1,"00:00:15.705",45845
927244 $SP,23,"787",1,"00:00:15.120",47619
927244 $SP,19,"768",1,"00:00:15.005",47984
927244 $SP,48,"802",1,"00:00:15.706",45842
927244 $SP,27,"745",1,"00:00:15.210",47337
927245 $SP,25,"773",1,"00:00:15.170",47462
927245 $SP,16,"772",1,"00:00:14.862",48445
927245 $SP,55,"738",1,"00:00:16.018",44949
927246 $SP,31,"722",1,"00:00:15.334",46954
927246 $SP,56,"758",1,"00:00:16.084",44764
927246 $SP,45,"767",1,"00:00:15.670",45947
927246 $SP,44,"732",1,"00:00:15.653",45997
927247 $SP,28,"718",1,"00:00:15.257",47191
927247 $SP,13,"803",1,"00:00:14.747",48823
927247 $SP,15,"798",1,"00:00:14.796",48661
927247 $SP,29,"786",1,"00:00:15.277",47129
927248 $SP,46,"716",1,"00:00:15.689",45892
927248 $SP,41,"770",1,"00:00:15.508",46427
927963 $F,9999,"00:00:00","12:05:20","00:15:24","Green "
928975 $F,9999,"00:00:00","12:05:21","00:15:25","Green "
929963 $F,9999,"00:00:00","12:05:22","00:15:26","Green "
930973 $F,9999,"00:00:00","12:05:23","00:15:27","Green "
931970 $F,9999,"00:00:00","12:05:24","00:15:28","Green "
932968 $F,9999,"00:00:00","12:05:25","00:15:29","Green "
933703 $J,"725","00:00:00.000","00:15:30.071"
933745 $G,63,"725",,"00:15:30.071"
933746 $SR,63,"725",,"00:00:00",0
933748 $H,63,"725",0,"00:00:00"
933749 $SP,63,"725",0,"00:00:00",0
933997 $G,64,"807",,"00:00:00"
934039 $G,65,"728",,"00:00:00"
934041 $G,66,"740",,"00:00:00"
934042 $H,67,"724",0,"00:00:00"
934043 $H,64,"715",0,"00:00:00"
934044 $H,66,"721",0,"00:00:00"
934045 $H,65,"720",0,"00:00:00"
934046 $SP,67,"724",0,"00:00:00",0
934047 $SP,64,"715",0,"00:00:00",0
934050 $SP,66,"721",0,"00:00:00",0
934051 $SP,65,"720",0,"00:00:00",0
934052 $SR,64,"807",,"00:00:00",0
934053 $SR,65,"728",,"00:00:00",0
934054 $SR,66,"740",,"00:00:00",0
934055 $F,9999,"00:00:00","12:05:26","00:15:30","Green "
934980 $F,9999,"00:00:00","12:05:27","00:15:31","Green "
935979 $F,9999,"00:00:00","12:05:28","00:15:32","Green "
936978 $F,9999,"00:00:00","12:05:29","00:15:33","Green "
937989 $F,9999,"00:00:00","12:05:30","00:15:34","Green "
938973 $F,9999,"00:00:00","12:05:31","00:15:35","Green "
939972 $F,9999,"00:00:00","12:05:32","00:15:36","Green "
940970 $F,9999,"00:00:00","12:05:33","00:15:37","Green "
941598 $J,"781","00:00:16.219","00:15:37.980"
941641 $G,62,"781",1,"00:15:37.980"
941642 $SR,62,"781",1,"00:00:16.219",44392
941643 $H,58,"781",1,"00:00:16.219"
941644 $SP,58,"781",1,"00:00:16.219",44392
941782 $H,60,"785",1,"00:00:16.481"
941825 $H,59,"804",1,"00:00:16.366"
941826 $H,61,"795",1,"00:00:16.709"
941828 $H,62,"731",1,"00:00:16.875"
941829 $SP,60,"785",1,"00:00:16.481",43686
941830 $SP,59,"804",1,"00:00:16.366",43993
941831 $SP,61,"795",1,"00:00:16.709",43090
941832 $SP,62,"731",1,"00:00:16.875",42666
941983 $F,9999,"00:00:00","12:05:34","00:15:38","Green "
942983 $F,9999,"00:00:00","12:05:35","00:15:39","Green "
943995 $F,9999,"00:00:00","12:05:36","00:15:40","Green "
944979 $F,9999,"00:00:00","12:05:37","00:15:41","Green "
945872 $J,"735","00:00:00.000","00:15:42.460"
945912 $G,64,"735",,"00:15:42.460"
945913 $SR,64,"735",,"00:00:00",0
945914 $H,64,"735",0,"00:00:00"
945915 $SP,64,"735",0,"00:00:00",0
945979 $F,9999,"00:00:00","12:05:38","00:15:43","Green "
946167 $G,65,"807",,"00:00:00"
946210 $G,66,"728",,"00:00:00"
946211 $G,67,"740",,"00:00:00"
946212 $H,69,"728",0,"00:00:00"
946214 $H,68,"724",0,"00:00:00"
946215 $H,65,"715",0,"00:00:00"
946216 $H,67,"721",0,"00:00:00"
946217 $H,66,"720",0,"00:00:00"
946218 $H,70,"734",0,"00:00:00"
946219 $SP,69,"728",0,"00:00:00",0
946219 $SP,68,"724",0,"00:00:00",0
946221 $SP,65,"715",0,"00:00:00",0
946223 $SP,67,"721",0,"00:00:00",0
946224 $SP,66,"720",0,"00:00:00",0
946225 $SP,70,"734",0,"00:00:00",0
946226 $SR,65,"807",,"00:00:00",0
946227 $SR,66,"728",,"00:00:00",0
946228 $SR,67,"740",,"00:00:00",0
946963 $F,9999,"00:00:00","12:05:39","00:15:43","Green "
947963 $F,9999,"00:00:00","12:05:40","00:15:44","Green "
948974 $F,9999,"00:00:00","12:05:41","00:15:45","Green "
949118 $J,"725","00:00:15.384","00:15:45.455"
949161 $G,63,"725",1,"00:15:45.455"
949162 $SR,63,"725",1,"00:00:15.384",46801
949163 $H,35,"725",1,"00:00:15.384"
949164 $SP,35,"725",1,"00:00:15.384",46801
949204 $F,9999,"00:00:00","12:05:41","00:15:46","Green "
949390 $H,50,"780",1,"00:00:15.738"
949391 $H,61,"785",1,"00:00:16.481"
949392 $H,37,"757",1,"00:00:15.412"
949393 $H,53,"746",1,"00:00:15.812"
949394 $H,60,"804",1,"00:00:16.366"
949395 $H,40,"782",1,"00:00:15.498"
949396 $H,52,"797",1,"00:00:15.793"
949397 $H,44,"717",1,"00:00:15.642"
949398 $H,36,"733",1,"00:00:15.394"
949399 $H,51,"766",1,"00:00:15.768"
949400 $H,62,"795",1,"00:00:16.709"
949401 $H,41,"765",1,"00:00:15.502"
949402 $H,39,"730",1,"00:00:15.479"
949403 $H,55,"726",1,"00:00:15.960"
949404 $H,58,"771",1,"00:00:16.124"
949406 $H,43,"783",1,"00:00:15.566"
949407 $H,38,"756",1,"00:00:15.455"
949408 $H,63,"731",1,"00:00:16.875"
949409 $H,54,"769",1,"00:00:15.905"
949410 $H,48,"739",1,"00:00:15.705"
949411 $H,49,"802",1,"00:00:15.706"
949412 $H,56,"738",1,"00:00:16.018"
949413 $H,57,"758",1,"00:00:16.084"
949413 $H,46,"767",1,"00:00:15.670"
949414 $H,45,"732",1,"00:00:15.653"
949414 $H,47,"716",1,"00:00:15.689"
949414 $H,42,"770",1,"00:00:15.508"
949414 $H,59,"781",1,"00:00:16.219"
949415 $SP,50,"780",1,"00:00:15.738",45749
949415 $SP,61,"785",1,"00:00:16.481",43686
949415 $SP,37,"757",1,"00:00:15.412",46716
949415 $SP,53,"746",1,"00:00:15.812",45535
949416 $SP,60,"804",1,"00:00:16.366",43993
949416 $SP,40,"782",1,"00:00:15.498",46457
949416 $SP,52,"797",1,"00:00:15.793",45589
949416 $SP,44,"717",1,"00:00:15.642",46029
949417 $SP,36,"733",1,"00:00:15.394",46771
949417 $SP,51,"766",1,"00:00:15.768",45662
